Tweet,Score,Sentiment
b'Tweet b The days of painting LEOs as our enemy and lawless race hated riots is over Trump will do prison reform has helpe xe2 x80 xa6 Score None Sentiment None',-0.9,Negative
b'Tweet b RT Siskind Every time Trump makes a sexist comments or McConnell crows about Kavanaugh I make more donations n nJacky Rosen NV nPhi xe2 x80 xa6 Score None Sentiment None',0.5,Positive
b'Tweet b RT Siskind Nope I will not calm down in any way I plan to remain fully enraged for the next 28 days and donate and volunteer and xe2 x80 xa6 Score None Sentiment None',-0.10185185185185186,Negative
b'Tweet b RT It xe2 x80 x99s hard to imagine that Israel xe2 x80 x99s Netanyahu government would have passed the recent xe2 x80 x9cNation State law xe2 x80 x9d which essentially xe2 x80 xa6 Score None Sentiment None',-0.09722222222222222,Negative
b'Tweet b RT Can you tell when Donald Trump is telling the truth and when he is telling a lie Score None Sentiment None',0.0,Neutral
b'Tweet b Kanye and Trump need to be put in straight jackets and put away Score None Sentiment None',0.2,Positive
b'Tweet b RT For some reason Johnny come lately Republicans who needed Trump to push them out of the party of stupid are being lioni xe2 x80 xa6 Score None Sentiment None',-0.5499999999999999,Negative
b'Tweet b Making Ford great again eh Ford Plans Layoffs After 1 Billion Trump Tariff Hit via Score None Sentiment None',0.8,Positive
b'Tweet b xe2 x80 x9cThey want to steal my daughter xe2 x80 x9d xe2 xac x85 xef xb8 x8f This is legislative kidnapping n nAs we learn more and more about the Trump ad xe2 x80 xa6 Score None Sentiment None',0.5,Positive
b'Tweet b RT This should be forgotten by the Trump distraction of the day nFull disclosure I plan on retweeting this article until Congr xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Senator Rand Paul Worries That Current Political Climate is Going to Lead to An Assassination He s right I have wondered xe2 x80 xa6 Score None Sentiment None',0.09523809523809523,Positive
b'Tweet b RT xf0 x9f x98 x82 xf0 x9f x98 x82 It xe2 x80 x99s Alive Frankenstein Speaks xf0 x9f x99 x84 xf0 x9f x99 x84 xf0 x9f x99 x84 Shut Up xf0 x9f xa4 x90 Brennan go off into the sunset Idiot xf0 x9f x99 x84 xf0 x9f x99 x84 nDemagoguery and Lies Ex CIA Chief Br xe2 x80 xa6 Score None Sentiment None',-0.35000000000000003,Negative
b'Tweet b RT JUST IN A source familiar with the process is knocking down speculation that Ivanka Trump will replace Nikki Haley as xe2 x80 xa6 Score None Sentiment None',0.10972222222222221,Positive
b'Tweet b RT People Trump doesn xe2 x80 x99t like as much as he likes the North Korean dictator who starved his own people Ruth Baden xe2 x80 x99s Ginsb xe2 x80 xa6 Score None Sentiment None',0.4,Positive
b'Tweet b RT Anger drips from Trump from Kavanaugh from Graham from Grassley from Hatch from McConnell But Trump says women are xe2 x80 xa6 Score None Sentiment None',-0.7,Negative
b'Tweet b RT TRUMP SAYS HE DOESN T LIKE OIL BEING AT 74 BBL n nBBG OOTT Score None Sentiment None',0.0,Neutral
b'Tweet b John Kerry sounds like a 2020 candidate Score None Sentiment None',0.0,Neutral
b'Tweet b RT Ford Motor Company is reportedly preparing to initiate major layoffs after suffering a blow to profits of at least 1 xe2 x80 xa6 Score None Sentiment None',-0.11875,Negative
b'Tweet b RT Nikki Haley xe2 x80 x9cNo I am not running for 2020 xe2 x80 x9d will be campaigning for President Trump Score None Sentiment None',0.0,Neutral
b'Tweet b RT Hillary sitting in a foreign country tells CNN that Kavanaugh s searing in was a xe2 x80 x9cpolitical rally xe2 x80 x9d that xe2 x80 x9cfurther underm xe2 x80 xa6 Score None Sentiment None',-0.125,Negative
b'Tweet b RT Trump xe2 x80 x9cIvanka would be dynamite xe2 x80 x9d as UN Ambassador n nOH HELL FUCKING NO Score None Sentiment None',-0.6,Negative
b'Tweet b Trump xe2 x80 x99s steal a helluva lot more than a graphic design That xe2 x80 x99s what needs reporting Score None Sentiment None',0.25,Positive
b'Tweet b RT As Trump tweets this morning again claiming anti Kavanaugh protesters were paid it s a good time to remind that Trump s xe2 x80 xa6 Score None Sentiment None',0.7,Positive
b'Tweet b Rap Sheet 583 Acts of Media Approved Violence and Harassment Against Trump Supporters via Score None Sentiment None',0.0,Neutral
b'Tweet b RT Trump xe2 x80 x9cclaims xe2 x80 x9d when the hell are you going to start telling it like it is Trump LIES Score None Sentiment None',0.0,Neutral
b'Tweet b RT US President Donald Trump has said his daughter Ivanka would be incredibly at the UN but added he would be accused of nepot xe2 x80 xa6 Score None Sentiment None',0.9,Positive
b'Tweet b RT George Soros has never paid me to protest When I yell xe2 x80 x9cFuck Trump xe2 x80 x9d it xe2 x80 x99s free of charge Score None Sentiment None',0.4,Positive
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT I hoped Trump would be a good president n nNever in my wildest dreams did I expect him to be this good n n70 years old worked xe2 x80 xa6 Score None Sentiment None',0.5,Positive
b'Tweet b RT No one who worked in the Trump White House should ever eat a meal in public in peace again Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cTrump injected partisan politics into the swearing in of a justice who is supposed to remain neutral for the explicit purp xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT The real reason Nikki Haley just resigned as Donald Trump xe2 x80 x99s UN Ambassador Score None Sentiment None',0.2,Positive
b'Tweet b RT I xe2 x80 x99m having a hard time listening to the television media play into the Trump GOP narrative shifting tactic of painting Ka xe2 x80 xa6 Score None Sentiment None',-0.2916666666666667,Negative
b'Tweet b Why do liberals think Trump supporters are stupid n nBecause you support a man who nRan a fraudulent University xe2 x80 xa6 Score None Sentiment None',-0.7999999999999999,Negative
b'Tweet b RT US Ambassador to the United Nations Nikki Haley has resigned her post and will leave the Trump administration by the end of the ye xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT pundit Kanye West and Trump Today at White House Liberals Lose Their Minds xe2 x80 xa6 Again Score None Sentiment None',0.0,Neutral
b'Tweet b RT Trump officials have talked to Goldman Sachs Dina Powell about possibly replacing Nikki Haley as UN ambassador Score None Sentiment None',0.0,Neutral
b'Tweet b RT JUST IN Pres Trump announces Nikki Haley has resigned as the U S ambassador to the United Nations and will be leaving her post xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b terrence It s all about Trump and abortions These people are wackos Score None Sentiment None',0.0,Neutral
b'Tweet b RT Trump officials have talked to Goldman Sachs Dina Powell about possibly replacing Nikki Haley as UN ambassador Score None Sentiment None',0.0,Neutral
b'Tweet b xe2 x99 xa5 xef xb8 x8f RETWEET SHARE SUPPORT BILLBOARDS ACROSS AMERICA FOR TRUMP BILLBOARDSACROSSAMERICAFORTRUMP xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Supreme Court confirmations n nDonald Trump 2 nHillary Clinton 0 n nU S Courts of Appeals confirmations n nTrump 26 nClinto xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cCali Black woman GO OFF at City Council as she exposes how MS 13 amp illegal immigration hurts black communities the most Pr xe2 x80 xa6 Score None Sentiment None',-0.08333333333333331,Negative
b'Tweet b RT Rick Gates requested proposals in 2016 from the Israeli company Psy Group to create fake online identities use social xe2 x80 xa6 Score None Sentiment None',-0.23333333333333334,Negative
b'Tweet b Trump pnlt calks baby wpmen he s been fucking Ivanka amp Nikki Score None Sentiment None',-0.6,Negative
b'Tweet b RT One of Trump s biggest tells is that he accuses other of doing the things he himself does He assumes everyone else us xe2 x80 xa6 Score None Sentiment None',-0.125,Negative
b'Tweet b Trump apparently misunderstands Fox amp Friends joke makes baffling tweet The Washington Post Score None Sentiment None',0.05,Positive
b'Tweet b RT Now the United States is respected Countries may not like what we do but they respect what we do Score None Sentiment None',0.0,Neutral
b'Tweet b RT A reminder that Ivanka Trump made 3 9 million last year from Trump Hotel DC which is frequented by foreign officials That xe2 x80 x99 xe2 x80 xa6 Score None Sentiment None',-0.0625,Negative
b'Tweet b Was Nikki Haley xe2 x80 x9cas good as it gets xe2 x80 x9d for the UN under xc2 xa0Trump Score None Sentiment None',0.7,Positive
b'Tweet b Everything Donald Trump has said About Taylor Swift Score None Sentiment None',0.0,Neutral
b'Tweet b RT Last week Trump claimed that there were 45 000 and 44 000 people stuck outside his September rally in Springfield Missour xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT A female patriot got pushed down stairs punched in the face several times and got called a Nazi b tch xe2 x80 x9d simply because xe2 x80 xa6 Score None Sentiment None',-0.038888888888888896,Negative
b'Tweet b RT If this don t break your heart you re a Trump Republican n Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cPresident Donald J Trump Approves Florida Emergency Declaration xe2 x80 x9d Score None Sentiment None',0.0,Neutral
b'Tweet b RT Nikki Haley will leave her post having put the United States in the company of some of the worst human rights abusers Score None Sentiment None',-0.5,Negative
b'Tweet b RT Trump knows the best place to hide a crime is inside a scandal n Score None Sentiment None',1.0,Positive
b'Tweet b Trump could actually ban Transgender persons from service Score None Sentiment None',0.0,Neutral
b'Tweet b RT NOTE PROOF OF COLLUSION hardcover preorder is now only 19 89 Price drop just came through Book release is in about 3 xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT mariotti That would violate 5 U S C Section 3110 which prevents public officials like Trump from appointing family members xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT The Republican congressmen playing the victim on tv over the last couple days are in unity with Trump presiding over and xe2 x80 xa6 Score None Sentiment None',-0.037500000000000006,Negative
b'Tweet b RT Kathy Griffin reacts with anger after Donald Trump Jr retweeted our tweet about the fact that she was h xe2 x80 xa6 Score None Sentiment None',-0.7,Negative
b'Tweet b RT 17 The single most corrupt act during the whole sordid Trump era to date was last year s tax bill written as its predecess xe2 x80 xa6 Score None Sentiment None',0.025714285714285724,Positive
b'Tweet b Pres Trump says daughter Ivanka would be wonderful as Ambassador to the UN but he doesn t want to be accuses of xe2 x80 xa6 Score None Sentiment None',1.0,Positive
b'Tweet b RT Again Trump s campaign launch included paid attendees and the campaign didn t pay the firm that hired them for months Score None Sentiment None',-0.2,Negative
b'Tweet b RT SAYED MOHAMMAD HOSSEINI MEET THE IRANIAN DONALD TRUMP WHO WANTS TO BRING 1776 TO IRAN Score None Sentiment None',0.2,Positive
b'Tweet b RT e Please retweet if you believe that the district attorney for the Southern District of New York Should investigate Donald xe2 x80 xa6 Score None Sentiment None',0.06818181818181818,Positive
b'Tweet b RT Trump lifts ethanol summer ban could lower gas prices Score None Sentiment None',0.0,Neutral
b'Tweet b RT Senior Trump campaign staff met with a foreign company about creating fake social media accounts and gathering intel on xe2 x80 xa6 Score None Sentiment None',-0.19722222222222222,Negative
b'Tweet b RT JUST IN A source familiar with the process is knocking down speculation that Ivanka Trump will replace Nikki Haley as xe2 x80 xa6 Score None Sentiment None',0.10972222222222221,Positive
b'Tweet b RT JUST IN Trump says he would consider Dina Powell for U N ambassador Score None Sentiment None',0.0,Neutral
b'Tweet b Shock report US paying more for illegal immigrant births than Trump xe2 x80 x99s wall ma4t Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Trump using the Supreme Court as a way to demean amp put women down is especially painful knowing that Justice Ginsberg who xe2 x80 xa6 Score None Sentiment None',-0.5777777777777778,Negative
b'Tweet b RT As he has made clear on several occasions President Trump wants to stack the court with justices who will overturn Roe v xe2 x80 xa6 Score None Sentiment None',0.10000000000000002,Positive
b'Tweet b RT Christian leader Jerry Falwell urges Trump support He s a moral person Via Guardian Score None Sentiment None',0.0,Neutral
b'Tweet b RT lol Nikki is a moderate Republican apparently resign from the Trump administration for any reason and you become offici xe2 x80 xa6 Score None Sentiment None',0.2833333333333334,Positive
b'Tweet b RT Trump incredibly starts Kavanaugh xe2 x80 x99s swearing in by apologizing to him America xe2 x80 x99s women don xe2 x80 x99t count And Trump xe2 x80 x99s clai xe2 x80 xa6 Score None Sentiment None',0.9,Positive
b'Tweet b Let s not forget w nhow cruelly The Republicans treated Justice Merrick Garland They wouldn t grant the Man so much xe2 x80 xa6 Score None Sentiment None',-0.4,Negative
b'Tweet b RT mariotti That would violate 5 U S C Section 3110 which prevents public officials like Trump from appointing family members xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT If this don t break your heart you re a Trump Republican n Score None Sentiment None',0.0,Neutral
b'Tweet b RT History books will remember Nikki Haley as a key player in the Trump administration xe2 x80 x99s campaign to undermine universal human right xe2 x80 xa6 Score None Sentiment None',0.07142857142857142,Positive
b'Tweet b RT Well that is Trump s plan for the UN Score None Sentiment None',0.0,Neutral
b'Tweet b RT Hillary Clinton says that President Donald Trump staged a xe2 x80 x9cpolitical rally xe2 x80 x9d at Supreme Court Justice Brett Kavanaugh xe2 x80 x99s cer xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Trump demands death penalty for cop killers Fox News Do you support this ma4t Score None Sentiment None',0.0,Neutral
b'Tweet b RT mariotti That would violate 5 U S C Section 3110 which prevents public officials like Trump from appointing family members xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b Oh I hate to think that but who knows if it s them maybe that s the downfall of trump hopefully Score None Sentiment None',-0.8,Negative
b'Tweet b RT 24 What is there left of Lincoln in today s Republican Party Of Theodore Roosevelt Nothing The party of Trump is the xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Went to a store today The owner saw me and walked up w a serious look She proceeded to whisper how much she loved Trump Th xe2 x80 xa6 Score None Sentiment None',0.18888888888888888,Positive
b'Tweet b RT Just yesterday CREW filed a request for an inspector general investigation into Haley s use of private plans in 2017 Score None Sentiment None',0.02500000000000001,Positive
b'Tweet b I hate to admit it but this is fake news Donald Trump attacked Barack Obama for using these fictitious unemploy xe2 x80 xa6 Score None Sentiment None',-0.65,Negative
b'Tweet b RT Here is the apologizing to Kavanaugh for the pain and suffering he endured n nTrump then falsely clams Kavanaugh was xe2 x80 xa6 Score None Sentiment None',-0.4000000000000001,Negative
b'Tweet b RT Why ask this pretty pointless question about Hillary Clinton instead of something about the UN climate change report whic xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Siskind Nope I will not calm down in any way I plan to remain fully enraged for the next 28 days and donate and volunteer and xe2 x80 xa6 Score None Sentiment None',-0.10185185185185186,Negative
b'Tweet b RT xe2 x80 x9cI think I can do more good for the country and help President Trump more effectively by being in the Senat xe2 x80 xa6 Score None Sentiment None',0.575,Positive
b'Tweet b RT Looks like Trump and the GOP s attempt at smearing Nancy Pelosi has backfired spectacularly xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 n nRepublican poll show xe2 x80 xa6 Score None Sentiment None',0.6,Positive
b'Tweet b RT Game Theory n nHaley resigns n nSessions fired n nGraham becomes AG n nSC Gov appoints Haley to Graham s seat n nHaley becomes bel xe2 x80 xa6 Score None Sentiment None',-0.4,Negative
b'Tweet b RT In the 2 years since the apocalypse I am still yet to hear a SINGLE articulate and credible argument from either a Tru xe2 x80 xa6 Score None Sentiment None',0.1642857142857143,Positive
b'Tweet b McConnell is worse He taught Trump the evils of harnessing po xe2 x80 xa6 Score None Sentiment None',-0.4,Negative
b'Tweet b Where can I donate to the GET RID OF COLLINS campaign n nKey Republican Susan Collins defends decision to appro xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Shocking n nWatch what happened when I asked a bus stop full of CA students if they d vote in their key midterm distric xe2 x80 xa6 Score None Sentiment None',-0.21666666666666667,Negative
b'Tweet b RT People need to stop treating this as typical politics It ain t Nothing about this is normal The people saying but Trump m xe2 x80 xa6 Score None Sentiment None',-0.008333333333333331,Negative
b'Tweet b RT The Republican congressmen playing the victim on tv over the last couple days are in unity with Trump presiding over and xe2 x80 xa6 Score None Sentiment None',-0.037500000000000006,Negative
b'Tweet b Trump fraud bombshell The New York Times report is just the tip of the iceberg here s how international investi xe2 x80 xa6 Score None Sentiment None',0.06818181818181818,Positive
b'Tweet b RT xe2 x80 x9cPresident Donald J Trump Approves Florida Emergency Declaration xe2 x80 x9d Score None Sentiment None',0.0,Neutral
b'Tweet b Very typical 4 someone 2 assume that they like trump just because they see how ho xe2 x80 xa6 Score None Sentiment None',-0.21666666666666667,Negative
b'Tweet b RT TRUMP TRAIN of PATRIOTS n ConnectingPatriotsTogether nVETTED FOLLOW RETWEET n n n n xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Trump should replace Nikki Haley with Ivanka Score None Sentiment None',0.0,Neutral
b'Tweet b RT Among the reasons Ivanka Trump won t be the UN Ambassador include criminal investigations ethics violations prospect of xe2 x80 xa6 Score None Sentiment None',-0.4,Negative
b'Tweet b RT xe2 x80 x9cPresident Donald J Trump Approves Florida Emergency Declaration xe2 x80 x9d Score None Sentiment None',0.0,Neutral
b'Tweet b RT A reminder that Ivanka Trump made 3 9 million last year from Trump Hotel DC which is frequented by foreign officials That xe2 x80 x99 xe2 x80 xa6 Score None Sentiment None',-0.0625,Negative
b'Tweet b RT Bunch This prestigious Ivy League prof never believed Russia s interference handed Trump 2016 s election until she dug into it xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Bunch This prestigious Ivy League prof never believed Russia s interference handed Trump 2016 s election until she dug into it xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT People Trump doesn xe2 x80 x99t like as much as he likes the North Korean dictator who starved his own people Ruth Baden xe2 x80 x99s Ginsb xe2 x80 xa6 Score None Sentiment None',0.4,Positive
b'Tweet b RT According to Taylor Swift coming out in support of women and standing with Democrats in Tennessee is a virtue sig xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Last week Trump claimed that there were 45 000 and 44 000 people stuck outside his September rally in Springfield Missour xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Forget all the noise Trump s true story is simple and clear and not disputed by Trump himself n n His father created a xe2 x80 xa6 Score None Sentiment None',0.15,Positive
b'Tweet b RT A reminder that Ivanka Trump made 3 9 million last year from Trump Hotel DC which is frequented by foreign officials That xe2 x80 x99 xe2 x80 xa6 Score None Sentiment None',-0.0625,Negative
b'Tweet b RT Who should Trump appoint UN ambassador Score None Sentiment None',0.0,Neutral
b'Tweet b RT Heartbreaking President Trump clearly doesn xe2 x80 x99t hear this little girl xe2 x80 x99s cries What will it take for Republicans who cont xe2 x80 xa6 Score None Sentiment None',-0.04374999999999999,Negative
b'Tweet b RT If I m a porn star lawyer for representing Ms Daniels what does not make your beloved leader Trump xe2 x80 xa6 Score None Sentiment None',0.7,Positive
b'Tweet b RT So I hear that Trump may be considering Ivanka as a replacement for Nikki Haley at the UN n nWhile he s at it he might as xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Trump says it s a scary time in America for young men and he calls for due process but the Republican party has no clue wha xe2 x80 xa6 Score None Sentiment None',-0.17500000000000002,Negative
b'Tweet b RT I feel for this little girl her expression looks like that of the stories told by pageant girls in the dressing room wit xe2 x80 xa6 Score None Sentiment None',-0.1875,Negative
b'Tweet b I liked a video Michael Jackson Billie Jean cover by Donald Trump Score None Sentiment None',0.6,Positive
b'Tweet b RT Forget all the noise Trump s true story is simple and clear and not disputed by Trump himself n n His father created a xe2 x80 xa6 Score None Sentiment None',0.15,Positive
b'Tweet b RT Hey folks remember that ridiculous military parade Trump planned and then cancelled Well the progressive military veterans xe2 x80 xa6 Score None Sentiment None',-0.19583333333333333,Negative
b'Tweet b And Trump won against Clinton She was a TERRIBLE candidate Score None Sentiment None',-1.0,Negative
b'Tweet b RT Obama donated zero of his salary is taking a full pension of 400 000 a year full secret service detail and Michelle xe2 x80 xa6 Score None Sentiment None',0.09999999999999998,Positive
b'Tweet b She has confused herself respected with Trump NOT The USA respected but damaged by Trump Score None Sentiment None',-0.4,Negative
b'Tweet b RT I love Andrew Gillum This guy is going to destroy Trump lover Ron Desantis n Score None Sentiment None',0.15,Positive
b'Tweet b RT Senior Trump campaign staff met with a foreign company about creating fake social media accounts and gathering intel on xe2 x80 xa6 Score None Sentiment None',-0.19722222222222222,Negative
b'Tweet b RT If this don t break your heart you re a Trump Republican n Score None Sentiment None',0.0,Neutral
b'Tweet b Trump proved that money isn xe2 x80 x99t as important as previously thought You guys have been xe2 x80 xa6 Score None Sentiment None',0.11666666666666668,Positive
b'Tweet b RT Bigger crowds than Trump Score None Sentiment None',0.0,Neutral
b'Tweet b RT A lot of people thought Hope Hicks Trump xe2 x80 x99s former aide might go back nto work at the White House but she xe2 x80 x99s gone to work xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b I think that xe2 x80 x99s what xe2 x80 x99s up Don xe2 x80 x99t be surprised what Trump will do to win in 2020 Republicans will go along with anyt xe2 x80 xa6 Score None Sentiment None',0.45,Positive
b'Tweet b Barto respects woman in general and his wife specifically as much as trump does This is the converse of the cr xe2 x80 xa6 Score None Sentiment None',0.125,Positive
b'Tweet b RT I can xe2 x80 x99t jog around the city with headphones on my ears I can xe2 x80 x99t speak out against my rapist after 35 years n nThe son xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT BREAKING Former Top FBI Lawyer Testified that Rosenstein Seriously Considered Secretly Recording Trump Sara A Carte xe2 x80 xa6 Score None Sentiment None',-0.058333333333333334,Negative
b'Tweet b Have these multiple teams seen him play Rosenhaus employing Trump like spin here Score None Sentiment None',0.0,Neutral
b'Tweet b RT Everything Donald Trump has said About Taylor Swift Score None Sentiment None',0.0,Neutral
b'Tweet b RT UPDATE After the disgraceful episode of Kavanaugh s confirmation our rap sheet of left wing violence threats and pol xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Nikki Haley is resigning Don xe2 x80 x99t even think about praising her just because she was one of the least incompetent and sycophan xe2 x80 xa6 Score None Sentiment None',-0.32499999999999996,Negative
b'Tweet b RT 400 000 is a miniscule number of disgruntled losers approximately n 00125 of the 330 million people in USA n400k less t xe2 x80 xa6 Score None Sentiment None',-0.2555555555555556,Negative
b'Tweet b RT mariotti That would violate 5 U S C Section 3110 which prevents public officials like Trump from appointing family members xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT He was taking pictures of me at the Trump rally amp posting lies about me on Twitter and then I xe2 x80 x99m told he xe2 x80 x99s one of the cree xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT James Baker testifies corroborating the stories of both Lisa Page and Andrew McCabe that Rod Rosenstein did indeed off xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT In Trump s America Korean born girl must leave US because she was adopted by her Kansas uncle Army Lt Col Patrick Sc xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Anthony Kennedy resigns just as his son is exposed in Trump Russia money laundering scandal n nMedia let xe2 x80 x99s ignore this t xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Nikki Haley is now unemployed tainted by a new ethics scandal and she xe2 x80 x99ll be tied to Trump xe2 x80 x99s unpopularity for the rest o xe2 x80 xa6 Score None Sentiment None',0.13636363636363635,Positive
b'Tweet b RT Ivanka Trump touted as possible TrumpCrimeFamily replacement for Nikki Haley as UN Ambassador her criminal background a xe2 x80 xa6 Score None Sentiment None',-0.2,Negative
b'Tweet b one by one this trump administration dwindles Score None Sentiment None',0.0,Neutral
b'Tweet b RT TRUMP SAYS WE DON T HAVE A PROBLEM OF INFLATION Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cTrump is the most unethical and dishonest president in the history of United States xe2 x80 x9d says xe2 x80 x9c But there are no xe2 x80 xa6 Score None Sentiment None',0.1,Positive
b'Tweet b Rap Sheet 583 Acts Of Media Approved Violence And Harassment Against Trump Supporters Score None Sentiment None',0.0,Neutral
b'Tweet b RT Siskind Nope I will not calm down in any way I plan to remain fully enraged for the next 28 days and donate and volunteer and xe2 x80 xa6 Score None Sentiment None',-0.10185185185185186,Negative
b'Tweet b RT KATHY GRIFFIN SNAPS ON TWITTER FREAKS OUT AFTER HECKLER ASKS ABOUT P DOPH LE BROTHER n nComedian shocked by fallout of xe2 x80 xa6 Score None Sentiment None',-0.7,Negative
b'Tweet b RT We are thrilled to support xe2 x81 xa6 xe2 x81 xa9 joined by xe2 x81 xa6 xe2 x81 xa9 xe2 x81 xa6 xe2 x81 xa6 xe2 x81 xa9 Freedom loving Americans xf0 x9f x87 xba xf0 x9f x87 xb8Donald T xe2 x80 xa6 Score None Sentiment None',0.6,Positive
b'Tweet b RT HERE WE GO Marsha Blackburn Opens Up 8 Point Lead In Tennessee Senate Race On Heels Of Trump Rally amp Kavanaugh Confirmat xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Some people are saying that President Trump should stop tweeting What do you think Vote amp Retweet to get the best results xe2 x80 xa6 Score None Sentiment None',1.0,Positive
b'Tweet b RT Trump says it s a scary time in America for young men and he calls for due process but the Republican party has no clue wha xe2 x80 xa6 Score None Sentiment None',-0.17500000000000002,Negative
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b Governor Scott had already spoken to President Trump about this when he was in Orlando according to news reports Score None Sentiment None',0.0,Neutral
b'Tweet b RT Trump just now on Kim Jong Un I like him He likes me Kim is a tyrannical and murderous dictator and this is how Trum xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Nikki Haley will leave her post having put the United States in the company of some of the worst human rights abusers Score None Sentiment None',-0.5,Negative
b'Tweet b RT Avenatti hits back at Trump Jr over Anthony Weiner insult Score None Sentiment None',0.0,Neutral
b'Tweet b RT donald trump was accused of sexual assault and became president of the united states n nbrett kavanagh was accused of sexual xe2 x80 xa6 Score None Sentiment None',0.5,Positive
b'Tweet b RT In case you were wondering Nikki Haley is the 389th person to leave the Trump administration since the beginning n nAt le xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT In oval office meeting Trump sends secret message from all conservatives to Nikki Haley Score None Sentiment None',-0.4,Negative
b'Tweet b RT Examining records from a Trump Org server a group of computer scientists discovered thousands of D N S lookups from a xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Nikki Haley is now unemployed tainted by a new ethics scandal and she xe2 x80 x99ll be tied to Trump xe2 x80 x99s unpopularity for the rest o xe2 x80 xa6 Score None Sentiment None',0.13636363636363635,Positive
b'Tweet b RT Trump officials have talked to Goldman Sachs Dina Powell about possibly replacing Nikki Haley as UN ambassador Score None Sentiment None',0.0,Neutral
b'Tweet b President Donald Trump said Tuesday that China is not ready to make necessary concessions to the U S in the two xe2 x80 xa6 Score None Sentiment None',-0.05,Negative
